dataset,observable,input_val,ideal_energy,grad_param_0,grad_param_1,grad_param_2,grad_param_3,grad_param_4,grad_param_5,grad_param_6,grad_param_7,grad_param_8,grad_param_9,grad_param_10,grad_param_11
single_09,YYYY,-0.3000000000000167,-0.1436299816397558,-0.278303239409105,-0.21040127271036319,-0.04443624810481378,-0.1174483114605438,0.6739256319540452,-0.037449802956842054,8.326672684688674e-17,-0.11744831146054392,5.551115123125783e-17,5.551115123125783e-17,-2.7755575615628914e-17,2.7755575615628914e-17
single_09,YYYY,-0.20000000000001705,-0.1366641036575274,-0.20228708472503215,-0.1676378066474005,-0.026830213719354484,-0.06245723849333529,0.820703087780964,-0.025366250872223356,2.7755575615628914e-17,-0.0624572384933353,0.0,0.0,0.0,0.0
single_09,YYYY,-0.10000000000001741,-0.08666801552098462,-0.10216426160047444,-0.09280625166157172,-0.008347016900024054,-0.01776109345658304,0.9219768004424418,-0.008252244954304225,1.3877787807814457e-17,-0.017761093456583013,-1.3877787807814457e-17,-1.3877787807814457e-17,0.0,0.0
single_09,YYYY,-1.7763568394002505e-14,-1.776356839400219e-14,-1.7032616689654796e-14,-1.7032616689654493e-14,-2.997671439839845e-28,-6.058451752097371e-28,0.958851077208406,-3.0292258760486853e-28,-3.1554436208840472e-30,-6.02689731588853e-28,-6.310887241768095e-30,0.0,0.0,0.0
single_09,YYYY,0.09999999999998188,0.10611043773145173,0.08361876778989068,0.09299579555298021,-0.010198476910527832,-0.019612553467080143,0.920125340431958,-0.010103704964808127,1.3877787807814457e-17,-0.019612553467080143,0.0,1.3877787807814457e-17,-1.3877787807814457e-17,-2.7755575615628914e-17
single_09,YYYY,0.19999999999998153,0.20816347725911283,0.1353229343425685,0.1705657323416393,-0.04013393666308368,-0.07576096143705263,0.8073993648372728,-0.038669973815953496,8.326672684688674e-17,-0.07576096143705277,-2.7755575615628914e-17,2.7755575615628914e-17,5.551115123125783e-17,5.551115123125783e-17
single_09,YYYY,0.29999999999998117,0.2838934760486393,0.1521498748272101,0.2243741630062918,-0.08171711647706542,-0.15472917983278112,0.6366447635818462,-0.07473067132909697,0.0,-0.15472917983278123,5.551115123125783e-17,-5.551115123125783e-17,0.0,5.551115123125783e-17
single_09,YYYY,0.3999999999999808,0.3200288213853847,0.14073539767330462,0.2555750574871499,-0.11941084461301957,-0.2330293678526335,0.4350086109032455,-0.09910106708776117,0.0,-0.23302936785263356,0.0,0.0,5.551115123125783e-17,1.1102230246251565e-16
single_09,YYYY,0.49999999999998046,0.31721068430121924,0.11270086090232898,0.2731500442701664,-0.13567486323938777,-0.2846306723871206,0.23343877561276172,-0.09121953668960461,-1.6653345369377348e-16,-0.2846306723871207,5.551115123125783e-17,-2.220446049250313e-16,5.551115123125783e-17,1.1102230246251565e-16
single_09,YYYY,0.5999999999999801,0.28982130333187683,0.07812087054260464,0.2890505950560825,-0.11806253248339135,-0.2899285469748427,0.05751857623997075,-0.03762181781108387,5.551115123125783e-17,-0.2899285469748428,-1.1102230246251565e-16,0.0,0.0,0.0
single_09,YYYY,0.6999999999999797,0.26037381937931836,0.03993464549785383,0.3122088453680121,-0.06505555835371346,-0.243101448661975,-0.08012827060200489,0.06125904793606804,0.0,-0.24310144866197464,-2.220446049250313e-16,0.0,0.0,5.551115123125783e-17
single_09,YYYY,0.7999999999999794,0.2503357413279775,-0.008074148913029766,0.3439856998830854,0.012010382194406838,-0.15485671817813518,-0.18285471159065725,0.18891546612917942,2.7755575615628914e-16,-0.1548567181781356,0.0,0.0,0.0,-1.1102230246251565e-16
single_09,YYYY,0.899999999999979,0.27086174421832415,-0.0785380379206409,0.3770112201239545,0.0921120583609441,-0.04920388551168736,-0.26705685875212104,0.316521598220055,-2.220446049250313e-16,-0.049203885511687195,5.551115123125783e-17,-5.551115123125783e-17,-1.1102230246251565e-16,0.0
single_09,YYYY,0.9999999999999787,0.3171688972076204,-0.18388125416405016,0.3979083906548072,0.1518848900753175,0.04479711034414896,-0.35422573215591213,0.41162831529250815,-3.3306690738754696e-16,0.04479711034414885,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0
single_09,YYYY,1.0999999999999783,0.3690094822202479,-0.32849997698564204,0.39272559170996235,0.1743949059969266,0.1033199357514597,-0.4609649944671458,0.4487642284377405,-1.6653345369377348e-16,0.10331993575145954,5.551115123125783e-17,0.0,5.551115123125783e-17,-5.551115123125783e-17
single_09,YYYY,1.199999999999978,0.3973456523235587,-0.5031837250404083,0.3527702619539679,0.15581521761957162,0.11618448597774994,-0.5908662724956537,0.41801071015588165,0.0,0.11618448597774983,-1.1102230246251565e-16,0.0,-5.551115123125783e-17,-5.551115123125783e-17
single_09,YYYY,1.2999999999999776,0.3748470266819323,-0.6845057590238905,0.27842466977825314,0.10718130429673067,0.09014118211533229,-0.7314875221002294,0.32827931007568756,0.0,0.09014118211533217,0.0,-5.551115123125783e-17,-5.551115123125783e-17,0.0
single_09,YYYY,1.3999999999999773,0.2862460464906302,-0.8399829351437109,0.1794584257505195,0.05032251654711317,0.04575042379157726,-0.857700482528376,0.2040154974704814,0.0,0.04575042379157737,-5.551115123125783e-17,0.0,5.551115123125783e-17,-5.551115123125783e-17
single_09,YYYY,1.499999999999977,0.13457357952719956,-0.9374371709041012,0.07188754629818779,0.009440303466951391,0.009102614999064368,-0.9401527567945056,0.07658967034233506,5.551115123125783e-17,0.009102614999064368,8.326672684688674e-17,5.551115123125783e-17,8.326672684688674e-17,5.551115123125783e-17
single_09,YYYY,1.5999999999999766,-0.059113785134338875,-0.9551773386051134,-0.02713448375403968,0.0016305285371748385,0.0016543796121389898,-0.9555616415301863,-0.026319742372367283,-1.3877787807814457e-17,0.0016543796121390592,1.3877787807814457e-17,-1.3877787807814457e-17,1.3877787807814457e-17,-2.7755575615628914e-17
single_09,YYYY,1.6999999999999762,-0.2623565447259285,-0.8891471445184449,-0.10420516632317184,0.030141494070230312,0.0321583671124038,-0.8948571212855634,-0.08933339486476954,-5.551115123125783e-17,0.032158367112403635,-1.1102230246251565e-16,-5.551115123125783e-17,-1.1102230246251565e-16,5.551115123125783e-17
single_09,YYYY,1.7999999999999758,-0.44164816161130827,-0.7542808050042336,-0.1524593860757339,0.0830896506087272,0.09375487943308286,-0.7661028940646386,-0.11285235082554013,0.0,0.09375487943308303,-5.551115123125783e-17,1.1102230246251565e-16,1.6653345369377348e-16,5.551115123125783e-17
single_09,YYYY,1.8999999999999755,-0.5725406423327224,-0.5795399710799576,-0.17149314965293722,0.13815317100223967,0.16716559323011804,-0.5912546493761177,-0.11042235735485828,2.220446049250313e-16,0.16716559323011815,1.1102230246251565e-16,0.0,-1.1102230246251565e-16,1.1102230246251565e-16
single_09,YYYY,1.9999999999999751,-0.6457801901573518,-0.39855454802650014,-0.165034937505685,0.1713447862992395,0.22847987124601565,-0.39826701872949827,-0.10144091779355069,0.0,0.22847987124601565,-1.1102230246251565e-16,-3.3306690738754696e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
single_09,YYYY,2.0999999999999748,-0.6674951457351369,-0.23944604652709234,-0.13793799931872053,0.16633755571103281,0.2582682367942182,-0.21181887986143177,-0.10242870364887846,4.440892098500626e-16,0.25826823679421845,0.0,-1.1102230246251565e-16,0.0,-3.3306690738754696e-16
single_09,YYYY,2.1999999999999744,-0.6539128873775498,-0.11760258679791225,-0.09418409506098391,0.12065035106300914,0.24839691294540617,-0.04628954049499956,-0.12045720570874707,-2.220446049250313e-16,0.24839691294540578,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16
single_09,YYYY,2.299999999999974,-0.6232091085158324,-0.03384942513710687,-0.03684516738877941,0.04634190225881629,0.20404784856855906,0.09651027730518791,-0.15120674435230302,2.220446049250313e-16,0.20404784856855923,0.0,2.220446049250313e-16,0.0,1.1102230246251565e-16
single_09,YYYY,2.3999999999999737,-0.5880267945433624,0.021797185626072024,0.03024996678017433,-0.03487315832957982,0.1405362233919486,0.22443471791745245,-0.18205604454152108,0.0,0.1405362233919486,1.1102230246251565e-16,-1.1102230246251565e-16,-2.220446049250313e-16,-1.1102230246251565e-16
single_09,YYYY,2.4999999999999734,-0.551616741935245,0.06283210832930497,0.1004283505992336,-0.09994620571997903,0.07664544679647878,0.34863523889113457,-0.198491819871137,-3.3306690738754696e-16,0.07664544679647872,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16
single_09,YYYY,2.599999999999973,-0.5087788723588934,0.098738922730918,0.1632792689023636,-0.1328437356082205,0.027474948483143136,0.4767126634495611,-0.19086603085270093,-2.220446049250313e-16,0.02747494848314369,3.3306690738754696e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16
single_09,YYYY,2.6999999999999726,-0.450645824475613,0.1304084355162516,0.20601434523943174,-0.12968468016517642,-0.00026850271484174515,0.6083074450792139,-0.15860549598730717,-2.220446049250313e-16,-0.00026850271484185617,0.0,-5.551115123125783e-17,1.1102230246251565e-16,0.0
single_09,YYYY,2.7999999999999723,-0.3707829206717187,0.1502108740789022,0.2169647246227686,-0.09890379340737337,-0.008898046142917393,0.7347541319126859,-0.11028065137745263,-5.551115123125783e-17,-0.008898046142917504,5.551115123125783e-17,5.551115123125783e-17,-5.551115123125783e-17,0.0
single_09,YYYY,2.899999999999972,-0.2697196875200886,0.1463601679389547,0.18988106719067474,-0.0567819737521191,-0.00654144831219064,0.8425398943960354,-0.059832358311816575,0.0,-0.0065414483121906675,-5.551115123125783e-17,1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
single_09,YYYY,2.9999999999999716,-0.15595439450486903,0.1094180261696614,0.12706489833545243,-0.02050556471420864,-0.0019777561570159252,0.9186825575011767,-0.020882040834092674,0.0,-0.001977756157015953,-5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,5.551115123125783e-17
single_09,YYYY,3.0999999999999712,-0.04319455204817005,0.038014003852946024,0.03966047735001716,-0.0017177936860303528,-6.428423185551868e-05,0.9554711789823754,-0.0017206574750144657,-6.938893903907228e-18,-6.42842318555048e-05,6.938893903907228e-18,-1.3877787807814457e-17,0.0,-6.938893903907228e-18
single_09,YYYY,3.199999999999971,0.05469841809923151,-0.05863587314460885,-0.055413638356226515,-0.0030452173169984234,0.00020542060396664535,0.9525218498224086,-0.0030563318710523923,1.3877787807814457e-17,0.0002054206039666176,-2.0816681711721685e-17,6.938893903907228e-18,-6.938893903907228e-18,0.0
single_09,YYYY,3.2999999999999705,0.12865921393927837,-0.16234776766689007,-0.14091955401902595,-0.01862068974004584,0.004354061037680032,0.915485605435669,-0.0192069756022145,-8.326672684688674e-17,0.004354061037679963,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
single_09,YYYY,3.39999999999997,0.17706872029509216,-0.2509043002315897,-0.20502035134925442,-0.03787943165134908,0.0187028135884916,0.8523255337327348,-0.04183246104617305,-1.1102230246251565e-16,0.01870281358849174,-5.551115123125783e-17,-2.7755575615628914e-17,0.0,2.7755575615628914e-17
single_09,YYYY,3.49999999999997,0.20509004240157788,-0.30421595587151873,-0.24489966606612423,-0.05064178020769117,0.04625110455368045,0.7691310932406414,-0.06423724737291867,1.6653345369377348e-16,0.04625110455368023,1.6653345369377348e-16,-5.551115123125783e-17,0.0,0.0
single_09,YYYY,3.5999999999999694,0.22123732934466334,-0.30933996983363676,-0.2667249031256641,-0.05120969126763311,0.0841982770983212,0.6675165903587705,-0.08418280624145907,2.7755575615628914e-17,0.0841982770983214,2.498001805406602e-16,-1.1102230246251565e-16,2.7755575615628914e-17,0.0
single_09,YYYY,3.699999999999969,0.23293515578290547,-0.26271726907255577,-0.281932962748044,-0.03992033602966352,0.12428057278600113,0.544782150237627,-0.10400654112150715,-1.6653345369377348e-16,0.12428057278600108,-8.326672684688674e-17,-5.551115123125783e-17,0.0,-2.7755575615628914e-17
single_09,YYYY,3.7999999999999687,0.24315966570073716,-0.16931126822024875,-0.3014033571409325,-0.02190199356366873,0.15573301359076563,0.39665378431003395,-0.12819683232810594,-2.7755575615628914e-17,0.15573301359076586,2.7755575615628914e-17,-8.326672684688674e-17,-1.3877787807814457e-16,2.7755575615628914e-17
single_09,YYYY,3.8999999999999684,0.2496126535294656,-0.0396083434475219,-0.33001131862590355,-0.004026614620058849,0.16948203736147893,0.22121725048926838,-0.15977031733280295,-1.1102230246251565e-16,0.16948203736147877,-8.326672684688674e-17,1.1102230246251565e-16,8.326672684688674e-17,2.7755575615628914e-17
single_09,YYYY,3.999999999999968,0.24662100284546715,0.11388640643420422,-0.3639007678812821,0.00830272271703189,0.16167234658250187,0.02215948243131391,-0.19729694524566815,-1.1102230246251565e-16,0.16167234658250193,1.6653345369377348e-16,1.942890293094024e-16,2.7755575615628914e-17,2.7755575615628914e-17
single_09,YYYY,4.099999999999968,0.2286925465272757,0.2791775295967973,-0.391644547153077,0.013074628250603737,0.13501752939838463,-0.19018147439637478,-0.23403383815593415,2.7755575615628914e-17,0.13501752939838463,1.1102230246251565e-16,5.551115123125783e-17,1.1102230246251565e-16,-2.7755575615628914e-17
single_09,YYYY,4.199999999999967,0.19397320651756986,0.44565082799234235,-0.3987853214529703,0.011675396345129818,0.09750616953474069,-0.4004143158470931,-0.25959284185591264,-5.551115123125783e-17,0.09750616953474056,1.6653345369377348e-16,0.0,0.0,0.0
single_09,YYYY,4.299999999999967,0.14601333472579525,0.6035893389234741,-0.3738157329784147,0.007356381883896951,0.05917429146894085,-0.5916171570267459,-0.26339740435454345,-5.551115123125783e-17,0.05917429146894097,0.0,-2.7755575615628914e-17,0.0,-2.7755575615628914e-17
single_09,YYYY,4.399999999999967,0.09312553991780698,0.7432969184074679,-0.3130878300510162,0.003219417914360284,0.028424548677775788,-0.7492928615714172,-0.2384277399044654,-5.551115123125783e-17,0.02842454867777576,-8.326672684688674e-17,-6.938893903907228e-17,0.0,-2.7755575615628914e-17
single_09,YYYY,4.499999999999966,0.04574326376591076,0.8548412059427877,-0.22267053889332625,0.0008335211582198715,0.009415695076591547,-0.8642225380086812,-0.18372482947929608,8.326672684688674e-17,0.009415695076591436,-4.85722573273506e-17,0.0,-4.163336342344337e-17,-2.0816681711721685e-17
single_09,YYYY,4.599999999999966,0.01302726156359063,0.9289058924119995,-0.11653615406764625,7.324318719890976e-05,0.0014088575050606317,-0.9333209989880507,-0.10477608583030422,-9.020562075079397e-17,0.0014088575050606178,-2.7755575615628914e-17,1.3877787807814457e-17,2.7755575615628914e-17,-1.3877787807814457e-17
single_09,YYYY,4.6999999999999655,0.00015439402153726023,0.9584831995417298,-0.012022344299881721,1.1288485035620965e-08,1.8341675904198773e-06,-0.9585549160656153,-0.011875225980086057,-1.3877787807814457e-16,1.8341675903366106e-06,4.163336342344337e-17,2.7755575615628914e-17,-2.7755575615628914e-17,0.0
single_09,YYYY,4.799999999999965,0.007239091492649563,0.9405752661058508,0.07541698771180229,2.751234679365666e-05,-0.000609902829445369,-0.9447789140716911,0.08264625877266076,-2.0816681711721685e-17,-0.0006099028294452163,4.163336342344337e-17,-2.7755575615628914e-17,1.3877787807814457e-17,2.7755575615628914e-17
single_09,YYYY,4.899999999999965,0.029988102042005277,0.877011137781372,0.13604211086948018,0.0005256347773159864,-0.005479148011478453,-0.8976193812821472,0.16713723953751441,7.979727989493313e-17,-0.005479148011478627,5.551115123125783e-17,2.7755575615628914e-17,-3.469446951953614e-17,3.469446951953614e-17
single_09,YYYY,4.9999999999999645,0.06143090842588102,0.7739425427293443,0.16694392053672524,0.002445157853191174,-0.017679296764864752,-0.8222239362747625,0.23242504465550837,-2.0816681711721685e-17,-0.017679296764864683,2.0816681711721685e-17,-4.85722573273506e-17,4.163336342344337e-17,-1.3877787807814457e-17
single_10,XXYY,-5.0,-0.012026781269530384,0.024611219647089427,-0.024735187637618214,-0.08639164390612447,-0.085078424621436,0.03307911894806281,-0.15000894235413287,0.37244368819170315,-0.11607941052615556,-1.1102230246251565e-16,-2.7755575615628914e-17,-0.12050199688181831,-0.12050199688181831
single_10,XXYY,-4.9,-0.024169200190717832,0.06647496747126924,-0.020802219777211056,-0.05301179343042127,-0.050618887223658815,0.06949299412517634,-0.08387803104563972,0.2928210596705389,-0.06102796870700991,-2.7755575615628914e-16,-5.551115123125783e-17,-0.06200360660900037,-0.062003606609000284
single_10,XXYY,-4.800000000000001,-0.010515507023665202,0.05973874266268092,-0.006370890820326658,-0.013988248902253045,-0.013524818466418481,0.06007324475181752,-0.021212425131011778,0.1566995146622654,-0.014732116429882106,-1.5265566588595902e-16,1.1102230246251565e-16,-0.01478501786981,-0.014785017869809958
single_10,XXYY,-4.700000000000001,-0.00032017978045144335,-0.012311877778370783,-0.00014885088408626845,-0.0002940447145453051,-0.00029593491791458926,-0.012312777265818586,-0.0004411633123807962,-0.023892923294503814,-0.0002922672795520609,-2.7755575615628914e-17,1.249000902703301e-16,-0.00029228999901388664,-0.00029228999901401154
single_10,XXYY,-4.600000000000001,-0.034148953473156246,-0.13580375371327058,-0.012505879667853909,-0.022263542899231825,-0.02402058561329691,-0.13635876538396524,-0.0340394597057051,-0.21741632369228597,-0.02124336819213879,-1.1102230246251565e-16,1.8041124150158794e-16,-0.021399702980094318,-0.02139970298009436
single_10,XXYY,-4.500000000000002,-0.1401520986380187,-0.2689367302133802,-0.04068539270575308,-0.06321567477586904,-0.07653845149410607,-0.27149799618429044,-0.10250114761441742,-0.378871480224733,-0.05859237110142984,0.0,-2.7755575615628914e-17,-0.06051391124258626,-0.06051391124258626
single_10,XXYY,-4.400000000000002,-0.31525368635262974,-0.36020172969666353,-0.07238083103760684,-0.0897360352049425,-0.13358831509425567,-0.36395696581012926,-0.16638286238087358,-0.4659861843826805,-0.08202943942488355,-1.1102230246251565e-16,5.551115123125783e-17,-0.090264009408216,-0.09026400940821605
single_10,XXYY,-4.3000000000000025,-0.5228441097620251,-0.37266595062984165,-0.09461205858929767,-0.07207187876707688,-0.16914784003455713,-0.37122733565269833,-0.18891379989868762,-0.4577213265777582,-0.06837403342094328,0.0,-1.1102230246251565e-16,-0.09015045115272435,-0.09015045115272469
single_10,XXYY,-4.200000000000003,-0.7085744499579019,-0.30089001685977235,-0.10161738199527826,-0.0019339026701329365,-0.16948172756570834,-0.2811075810400568,-0.15555600518331025,-0.36443164768051384,-0.01548795061396413,-2.220446049250313e-16,-2.220446049250313e-16,-0.05847612851053685,-0.05847612851053685
single_10,XXYY,-4.100000000000003,-0.8249435587183178,-0.17155322343278945,-0.0968419981066223,0.10271071029754131,-0.13848969608963013,-0.11492772876029522,-0.07962584031456943,-0.22332432107102818,0.05690751838537533,0.0,1.1102230246251565e-16,-0.012186796382996912,-0.0121867963829968
single_10,XXYY,-4.0000000000000036,-0.850733566854777,-0.02873081167452607,-0.0887001924533074,0.20753796123865875,-0.09247691512401834,0.08562124857573328,0.007621880619242738,-0.08157670374522519,0.11926258854989014,2.220446049250313e-16,-1.1102230246251565e-16,0.02454581859972582,0.02454581859972571
single_10,XXYY,-3.900000000000004,-0.79559383184105,0.08668367943256139,-0.08399518227750835,0.27924426925302837,-0.04936634524846517,0.2791924502254045,0.07474969214286553,0.023387310025109076,0.14873423866718194,0.0,1.1102230246251565e-16,0.03497919002427052,0.03497919002427097
single_10,XXYY,-3.8000000000000043,-0.689667355225879,0.15204825776482322,-0.08375827949855874,0.2999060273784009,-0.01985536704340174,0.4410758500211156,0.10469646642799102,0.07613280682826151,0.13993549489029744,1.1102230246251565e-16,2.220446049250313e-16,0.018387541565030308,0.018387541565030308
single_10,XXYY,-3.7000000000000046,-0.5664003989112509,0.1663451370449242,-0.08372525406528875,0.27145708321634027,-0.005102739565683301,0.5675692712384361,0.09900018136470123,0.08317143100267388,0.10450946373139186,1.1102230246251565e-16,-1.1102230246251565e-16,-0.011785480802750437,-0.011785480802750214
single_10,XXYY,-3.600000000000005,-0.4486689599194977,0.14348496485588025,-0.07815094672932066,0.21042404749167454,-0.00025121877880995847,0.6689594712665009,0.07196333716636316,0.06344016038610273,0.061777512126395484,5.551115123125783e-17,0.0,-0.03748826641386349,-0.03748826641386366
single_10,XXYY,-3.5000000000000053,-0.344079475080813,0.10215371197225098,-0.06388315442354231,0.138277623948436,0.0003657752140581172,0.7576668265453066,0.04057573329830144,0.03656045934039481,0.02763553091799803,-5.551115123125783e-17,-5.551115123125783e-17,-0.04643391626702953,-0.04643391626702953
single_10,XXYY,-3.4000000000000057,-0.24881046167819346,0.058421962953083245,-0.04238625079033828,0.07332089439189765,0.00012184934640765976,0.8388944203351103,0.016611759092895695,0.015233458358287877,0.008333152171696723,0.0,5.551115123125783e-17,-0.03736221829955544,-0.03736221829955541
single_10,XXYY,-3.300000000000006,-0.1551961481599948,0.02326564144022686,-0.019382268843759376,0.026930903750042007,1.0287700835248659e-05,0.9075846894363746,0.003948904442334061,0.003708891548394322,0.0012367064447953713,2.7755575615628914e-17,-2.7755575615628914e-17,-0.01867841544533233,-0.018678415445332386
single_10,XXYY,-3.2000000000000064,-0.058199450085815674,0.0032562024613822446,-0.0030611707374535654,0.0034462631126707804,3.4241407445567695e-08,0.951083418734187,0.0001956062712139897,0.0001903950577403224,2.281530645375368e-05,1.3877787807814457e-17,-1.3877787807814457e-17,-0.003049127202820835,-0.003049127202820835
single_10,XXYY,-3.1000000000000068,0.041502981962309664,0.001654943801853298,-0.0017221990807585671,0.0015861275916994738,5.238472745860978e-09,0.9545743603116814,-6.738433707765418e-05,-6.887250070138767e-05,5.601568908990273e-06,0.0,6.938893903907228e-18,-0.0017195182688741345,-0.0017195182688741276
single_10,XXYY,-3.000000000000007,0.1376045365420272,0.01872164985695743,-0.021109160182959955,0.0160758241985354,8.695351274706775e-06,0.9065618608130757,-0.002455714240567522,-0.002664985198174069,0.0006908898296586197,-8.326672684688674e-17,-5.551115123125783e-17,-0.0208168493172476,-0.02081684931724763
single_10,XXYY,-2.9000000000000075,0.2202869616925117,0.05193024960713849,-0.06176132866391268,0.03942542115136344,0.00021066806348543632,0.8029604073376349,-0.010901120272892945,-0.012650782284503753,0.005190681371951805,2.7755575615628914e-17,2.7755575615628914e-17,-0.05986211796723234,-0.05986211796723237
single_10,XXYY,-2.800000000000008,0.279456868232018,0.09707214122302854,-0.11748162085007932,0.06406117641284548,0.0015313884099333874,0.6491712382852777,-0.026563920189453416,-0.033059391516843784,0.017764743692277152,0.0,0.0,-0.1119084779770318,-0.11190847797703188
single_10,XXYY,-2.700000000000008,0.30830871390211523,0.15001077302643087,-0.17638915465635877,0.08430696637796331,0.006041311655020143,0.45968391778828654,-0.04761738918610933,-0.06346790854500378,0.0409478444386524,0.0,1.1102230246251565e-16,-0.16514895526628462,-0.16514895526628465
single_10,XXYY,-2.6000000000000085,0.3060254181310967,0.2077392431365135,-0.22494563705481999,0.09724656128345555,0.01614418041475324,0.25505822959407,-0.07018742111072962,-0.09960081050912512,0.07329178179718804,5.551115123125783e-17,-5.551115123125783e-17,-0.20617773871611833,-0.20617773871611833
single_10,XXYY,-2.500000000000009,0.27823925730166654,0.2677158958924005,-0.2532395069246485,0.10209674158567603,0.03247158031583902,0.05713961672867385,-0.09019446133358272,-0.1346348125201579,0.10854011697822319,5.551115123125783e-17,-5.551115123125783e-17,-0.2244087650929878,-0.22440876509298777
single_10,XXYY,-2.4000000000000092,0.2347380592512887,0.3259627351995174,-0.258444945925423,0.09890980774343727,0.051976001993976284,-0.11555344001492293,-0.10500068973841353,-0.1616091510530121,0.13696296064696262,8.326672684688674e-17,-8.326672684688674e-17,-0.21594307587070866,-0.21594307587070877
single_10,XXYY,-2.3000000000000096,0.18557267424090465,0.3756399253261361,-0.24427008491151425,0.08794954937693752,0.06819501365975147,-0.25030338525907175,-0.1136817898555387,-0.17549310878693594,0.14892588232179224,2.7755575615628914e-17,1.1102230246251565e-16,-0.18481230746322994,-0.18481230746323007
single_10,XXYY,-2.20000000000001,0.1378721370732099,0.4075758999486826,-0.21703365716507225,0.0702908731848024,0.074264232543527,-0.3399824910315055,-0.11584411554868457,-0.17391934575962503,0.13939746508905443,1.1102230246251565e-16,-1.3877787807814457e-16,-0.14077371792675827,-0.14077371792675836
single_10,XXYY,-2.1000000000000103,0.09514105899831087,0.4127624541220124,-0.18156002663430115,0.048785471548875095,0.06698490999495202,-0.3814877022857721,-0.1103304624713208,-0.15689009615543575,0.11093724864633578,-2.7755575615628914e-17,9.71445146547012e-17,-0.09493099034721666,-0.09493099034721675
single_10,XXYY,-2.0000000000000107,0.05885606239941548,0.3854469782439409,-0.14010600306749607,0.027935362148944133,0.0490754621332094,-0.3748911174487751,-0.09547809623646945,-0.12655730162170525,0.07301929909604304,3.469446951953614e-17,1.3877787807814457e-17,-0.055727570511226884,-0.05572757051122676
single_10,XXYY,-1.900000000000011,0.03040819720217805,0.32527810412389535,-0.09480838285405307,0.012132852052287833,0.02781508872506325,-0.3242720899625312,-0.07126128934375209,-0.08763917022489928,0.037609334101606946,6.938893903907228e-17,-4.163336342344337e-17,-0.027256659116674506,-0.02725665911667456
single_10,XXYY,-1.8000000000000114,0.01141368278986514,0.2378762672540442,-0.050886479654125176,0.003378205699781728,0.010866915882319413,-0.23919650362655195,-0.041690775021440196,-0.04773338727837292,0.01342951553147205,1.4224732503009818e-16,5.551115123125783e-17,-0.009920097887364431,-0.00992009788736455
single_10,XXYY,-1.7000000000000117,0.0021742198406905777,0.1341438255912286,-0.016910089277271695,0.00038073021598132584,0.0020898743679929055,-0.13473032711987826,-0.015046433345037004,-0.0161548739510326,0.0023619553357327044,1.1102230246251565e-16,1.8041124150158794e-16,-0.0019105287562664885,-0.0019105287562665857
single_10,XXYY,-1.600000000000012,2.5195964800148185e-05,0.028755193417627223,-0.0008385954247184663,1.0433989102304198e-06,2.4167833642660397e-05,-0.028766048322033805,-0.0008151114955564503,-0.0008273673819043786,2.487384119975733e-05,0.0,-6.938893903907228e-17,-2.3513984905312868e-05,-2.35139849054794e-05
single_10,XXYY,-1.5000000000000124,-0.00033610799886606146,-0.062208301633927515,-0.004365032156894835,3.5577574226314246e-05,-0.0003234069525726996,0.06241024459426378,-0.004712691023048263,-0.004557255613992464,-0.0003004810220139653,-5.551115123125783e-17,1.3877787807814457e-17,0.0003502823876733868,0.00035028238767330355
single_10,XXYY,-1.4000000000000128,-0.004074672098063656,-0.12464861932203247,-0.020096097173802424,0.0011188843194853554,-0.004022485646369714,0.1278415484479407,-0.02487179012304396,-0.023087910738759928,-0.0033324331226918524,-1.8735013540549517e-16,-6.938893903907228e-17,0.004990571331187348,0.004990571331187209
single_10,XXYY,-1.3000000000000131,-0.012720152771338582,-0.15029141126570628,-0.03440495116211452,0.006177701994127725,-0.013464721271763819,0.1628590912469491,-0.05174643899890555,-0.04655306104002147,-0.00980921316608819,-9.71445146547012e-17,-7.632783294297951e-17,0.019418011253160863,0.019418011253160943
single_10,XXYY,-1.2000000000000135,-0.022508156889101516,-0.13936626468823793,-0.034613610364838704,0.01788855225239619,-0.02764971982553554,0.16723510340575917,-0.07191637806354084,-0.06378468090231852,-0.01751449270081757,-2.0816681711721685e-17,4.163336342344337e-17,0.046578706068824124,0.04657870606882412
single_10,XXYY,-1.1000000000000139,-0.02587466023875603,-0.10040763427644873,-0.01582838382712399,0.03621468734729223,-0.0432086661670444,0.14237115351928176,-0.07361453772646508,-0.06707156166089301,-0.023744049385865044,2.7755575615628914e-17,-9.71445146547012e-17,0.08506735093397766,0.08506735093397759
single_10,XXYY,-1.0000000000000142,-0.015179995201748862,-0.04684470075606216,0.017047529746253592,0.057932110602815015,-0.05601469814059978,0.08961057582340534,-0.05114609149453589,-0.05483920609028045,-0.027066352688787654,2.0816681711721685e-17,1.3877787807814457e-17,0.12916371833101378,0.12916371833101378
